v,tunning,n,dataset,task,params,acc,f1,cm,embeddings,lang,loss,val_loss
_grid,3 channels,14.0,esic,profession,"{'features_maps': [40, 40], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 70, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3474842767295597,0.3399713554592904,"[[154  55  72  37]
 [108  57  80  73]
 [110  49 121  38]
 [ 80  55  73 110]]",nilc-fasttext-100dim,pt,1.3145360198566944,1.4133525037882375
_grid,3 channels,15.0,esic,profession,"{'features_maps': [40, 40], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 85, 'max_num_words': 7161, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3254098360655738,0.31783764379333435,"[[147  89  45  24]
 [100 115  33  57]
 [118  89  68  30]
 [ 72 145  21  67]]",nilc-fasttext-100dim,pt,1.5590074796091904,1.5418002901096193
_grid,3 channels,16.0,esic,profession,"{'features_maps': [10, 10, 10], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 122, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3367003367003367,0.3325482931938407,"[[131  46  75  45]
 [ 72  67  72  86]
 [ 98  43 100  56]
 [ 68  64  63 102]]",nilc-fasttext-100dim,pt,1.3860121177653673,1.418631798028946
_grid,3 channels,17.0,esic,profession,"{'features_maps': [10, 10, 10], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 74, 'max_num_words': 6907, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3709677419354839,0.37211939334199495,"[[123  70  86  31]
 [ 53 131  67  59]
 [ 74 102  98  36]
 [ 44 106  52 108]]",nilc-fasttext-100dim,pt,1.3976821574959697,1.4510054528713223
_grid,3 channels,18.0,esic,profession,"{'features_maps': [40, 40, 40], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 111, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3599683544303797,0.3571643833971477,"[[126  98  48  44]
 [ 54 143  42  77]
 [ 77 122  76  41]
 [ 62 115  29 110]]",nilc-fasttext-100dim,pt,1.4542287514605683,1.4842949912306809
_grid,3 channels,19.0,esic,profession,"{'features_maps': [40, 40, 40], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 94, 'max_num_words': 6639, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3480243161094225,0.34227260679929045,"[[113  33 106  77]
 [ 46  68  90 125]
 [ 80  65 124  60]
 [ 46  46  84 153]]",nilc-fasttext-100dim,pt,1.4550119913153678,1.4634827704806077
_grid,3 channels,20.0,esic,profession,"{'features_maps': [10, 10, 10], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 133, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3453846153846154,0.32869725740653266,"[[191  23  84  27]
 [135  50  86  54]
 [162  23 121  19]
 [112  49  77  87]]",nilc-fasttext-100dim,pt,1.3792543147784242,1.4961629112561543
_grid,3 channels,21.0,esic,profession,"{'features_maps': [10, 10, 10], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 71, 'max_num_words': 6743, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3657556270096463,0.3642473468609749,"[[128  78  83  22]
 [ 52 125  84  50]
 [ 62  89 125  35]
 [ 41 105  88  77]]",nilc-fasttext-100dim,pt,1.3660432950913362,1.4693088392416636
_grid,3 channels,22.0,esic,profession,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 65, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3474025974025974,0.3196506144925748,"[[ 97  16 167  28]
 [ 60  23 155  70]
 [ 53  26 199  30]
 [ 34  31 134 109]]",nilc-fasttext-100dim,pt,1.4540730116874918,1.4509080390135447
_grid,3 channels,23.0,esic,profession,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 89, 'max_num_words': 7137, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.352124183006536,0.3383956486492355,"[[122  59 106  19]
 [ 38  95 126  47]
 [ 60  68 169   9]
 [ 41 119 101  45]]",nilc-fasttext-100dim,pt,1.4613269889558258,1.50058167334646
_grid,3 channels,0.0,esic,region,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 68, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.2590717299578059,0.24182907586269306,"[[134 152  93  30  65]
 [139 151  93  13  78]
 [110 137 107  15 105]
 [127 157  86  18  86]
 [ 37  93 112  28 204]]",nilc-fasttext-100dim,pt,1.5407011305565816,1.4593698380273932
_grid,3 channels,1.0,esic,region,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 71, 'max_num_words': 6251, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.2617710583153348,0.2601017617564148,"[[ 86 160 108  63  46]
 [ 79 182  84  95  23]
 [ 73 149  90  80  71]
 [ 73 174  78  79  59]
 [ 34  68 131  61 169]]",nilc-fasttext-100dim,pt,1.559357137175707,1.5068241239529032
_grid,3 channels,2.0,esic,region,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 65, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.27543103448275863,0.27156822312425544,"[[ 95  97  94  98  80]
 [100 105  87 119  53]
 [ 71  86  92 104 111]
 [ 79  92  94 120  79]
 [ 30  10 117  80 227]]",nilc-fasttext-100dim,pt,1.5216782488332756,1.55952176916833
_grid,3 channels,3.0,esic,region,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 75, 'max_num_words': 7901, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3078299776286353,0.2915909602034769,"[[131  98  20 135  63]
 [ 95 150  15 145  42]
 [ 85 107  31 107 117]
 [ 98 115  30 132  72]
 [ 72  30  40  61 244]]",nilc-fasttext-100dim,pt,1.5882816063925094,1.5938693524809444
_grid,3 channels,4.0,esic,region,"{'features_maps': [10], 'kernel_size': [7], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 95, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.28865979381443296,0.27538707923951417,"[[ 78 134  45 147  81]
 [ 77 175  45 142  46]
 [ 69 106  50 153 107]
 [ 68 117  53 137 110]
 [ 38  13  67 107 260]]",nilc-fasttext-100dim,pt,1.5484922412725854,1.5141171371936797
_grid,3 channels,5.0,esic,region,"{'features_maps': [10], 'kernel_size': [7], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 96, 'max_num_words': 7819, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.25708245243128963,0.23646308182196804,"[[118 188 127   0  40]
 [162 204  85   1  21]
 [142 175 111   2  43]
 [145 184  92   2  50]
 [ 79  59 156   6 173]]",nilc-fasttext-100dim,pt,1.6123423235654326,1.5364687623697169
_grid,3 channels,6.0,esic,region,"{'features_maps': [40], 'kernel_size': [7], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 92, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.28577319587628863,0.24832640015289226,"[[ 29 243  21 120  72]
 [ 29 272  15 142  27]
 [ 31 236  16 129  73]
 [ 34 230  27 131  63]
 [ 42  60  24 114 245]]",nilc-fasttext-100dim,pt,1.4944791719739148,1.4976485777602475
_grid,3 channels,7.0,esic,region,"{'features_maps': [40], 'kernel_size': [7], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 66, 'max_num_words': 6496, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.28207343412527003,0.26166186877312303,"[[ 33 104 175  75  76]
 [ 20 123 171 101  48]
 [ 26  84 173  69 111]
 [ 37 109 159  64  94]
 [ 25  18 141  19 260]]",nilc-fasttext-100dim,pt,1.6376996135831754,1.6524911687771482
_grid,3 channels,8.0,esic,region,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 84, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3092077087794433,0.2927296297843559,"[[ 46 170  95  84  72]
 [ 44 224 100  71  28]
 [ 31 138 122  84  92]
 [ 33 161 113  86  74]
 [ 15  22 108  78 244]]",nilc-fasttext-100dim,pt,1.5400263088565564,1.5141190951010761
_grid,3 channels,9.0,esic,region,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 79, 'max_num_words': 6923, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.2741228070175439,0.2461797114786707,"[[ 37 161 165  15  78]
 [ 66 191 143  15  41]
 [ 59 157 138  16  86]
 [ 48 171 123  22  92]
 [ 40  37 120  22 237]]",nilc-fasttext-100dim,pt,1.5943649822769197,1.5864476372681409
_grid,3 channels,10.0,esic,region,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 116, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3363825363825364,0.298572985962677,"[[172  96  79  26 108]
 [156 129  83  27  86]
 [ 88  85 101  31 176]
 [123 102  88  30 138]
 [ 21   6  72   5 377]]",nilc-fasttext-100dim,pt,1.5706666355637928,1.6545907698191848
_grid,3 channels,11.0,esic,region,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 81, 'max_num_words': 7012, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.31,0.28985316963515906,"[[ 84  52 109 116 119]
 [ 66  86 105 154  69]
 [ 48  59 133  87 153]
 [ 65  79 126 104 106]
 [ 14   8  92  29 337]]",nilc-fasttext-100dim,pt,1.529363767941472,1.5609303386538635
_grid,3 channels,12.0,esic,region,"{'features_maps': [10, 10], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 101, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.27608695652173915,0.25658684760794154,"[[ 56 200  28 121  55]
 [ 38 203  24 155  40]
 [ 43 156  33 145  83]
 [ 34 164  30 148  84]
 [ 46  43  31 145 195]]",nilc-fasttext-100dim,pt,1.6111100448253397,1.5550206875801087
_grid,3 channels,13.0,esic,region,"{'features_maps': [10, 10], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 91, 'max_num_words': 8120, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.2834024896265561,0.2667226648605737,"[[ 84 176  67  77  78]
 [ 67 208  82  59  66]
 [ 70 170  78  53 111]
 [ 68 223  48  60  83]
 [ 40  89  72  28 253]]",nilc-fasttext-100dim,pt,1.6261353208491796,1.600843106017393
_grid,3 channels,14.0,esic,region,"{'features_maps': [40, 40], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 70, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.3066954643628509,0.2704794851030966,"[[119 103  32  40 169]
 [111 122  44  74 112]
 [113  84  43  50 173]
 [ 95  87  29  72 180]
 [ 47  15  12  35 354]]",nilc-fasttext-100dim,pt,1.6201518685796907,1.5025966687062209
_grid,3 channels,15.0,esic,region,"{'features_maps': [40, 40], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 85, 'max_num_words': 7161, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.2868008948545861,0.2769947649773232,"[[ 39 137 121  88  62]
 [ 38 174 108 102  25]
 [ 31 135 121  81  79]
 [ 46 141 105  94  61]
 [ 19  25 138  52 213]]",nilc-fasttext-100dim,pt,1.638285570293665,1.6318543903967917
_grid,3 channels,16.0,esic,region,"{'features_maps': [10, 10, 10], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 122, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.28522483940042825,0.26919182323865004,"[[ 57 182  61  80  87]
 [ 49 225  62  89  42]
 [ 38 173  81  94  81]
 [ 42 178  89  78  80]
 [ 52  39  98  53 225]]",nilc-fasttext-100dim,pt,1.5846487961985716,1.6093498601165472
_grid,3 channels,17.0,esic,region,"{'features_maps': [10, 10, 10], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 74, 'max_num_words': 6907, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.30572687224669604,0.2791190231070169,"[[110  38  74 124 108]
 [113  50  80 145  66]
 [ 87  32  74 131 130]
 [ 70  46  64 138 136]
 [ 30   5  35  62 322]]",nilc-fasttext-100dim,pt,1.5968731692446183,1.5878517390699949
_grid,3 channels,18.0,esic,region,"{'features_maps': [40, 40, 40], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 111, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.28559322033898304,0.2680028991143469,"[[ 19 115  96 172  70]
 [  8 136  89 190  49]
 [ 13  97 115 164  83]
 [ 28 106 103 170  65]
 [ 11  14 125  88 234]]",nilc-fasttext-100dim,pt,1.5822650143880943,1.6099662344022232
_grid,3 channels,19.0,esic,region,"{'features_maps': [40, 40, 40], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 94, 'max_num_words': 6639, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.303862660944206,0.2608750405097325,"[[ 44  49  65 145 163]
 [ 51  74  73 151 117]
 [ 46  56  77 110 177]
 [ 40  49  67 124 186]
 [  8   8  15  46 389]]",nilc-fasttext-100dim,pt,1.5943806067095845,1.6031480205059052
_grid,3 channels,20.0,esic,region,"{'features_maps': [10, 10, 10], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 133, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.2698072805139186,0.26252213177933137,"[[162  96  51  81  77]
 [165 103  82  78  39]
 [150  77  62  86  92]
 [145 102  69  78  73]
 [ 93  35  72  42 225]]",nilc-fasttext-100dim,pt,1.5625483545130026,1.5871651870596644
_grid,3 channels,21.0,esic,region,"{'features_maps': [10, 10, 10], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 71, 'max_num_words': 6743, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.2654945054945055,0.25983002724082505,"[[127 116  35 129  48]
 [101 143  47 143  21]
 [ 70 135  40 155  55]
 [ 47 159  31 163  55]
 [ 58  55  41 170 131]]",nilc-fasttext-100dim,pt,1.5489375236579237,1.5619632975026674
_grid,3 channels,22.0,esic,region,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 65, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.2679569892473118,0.26243208228466314,"[[171  48  48 123  75]
 [149  95  55 119  47]
 [145  66  62 107  85]
 [146  79  57 100  83]
 [ 95  21  80  74 195]]",nilc-fasttext-100dim,pt,1.6272267572511898,1.5113705986153847
_grid,3 channels,23.0,esic,region,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 89, 'max_num_words': 7137, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.2842767295597484,0.27011578470935704,"[[ 70 210  68  76  53]
 [ 43 270  47 104  13]
 [ 58 215  67  79  58]
 [ 48 235  66  78  50]
 [ 88  44  92  60 193]]",nilc-fasttext-100dim,pt,1.5969318498844325,1.5002735680926085
_grid,3 channels,0.0,esic,city,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 68, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5408560311284046,0.5404106994013791,"[[294 220]
 [252 262]]",nilc-fasttext-100dim,pt,0.6905017226081964,0.7210084841245283
_grid,3 channels,1.0,esic,city,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 71, 'max_num_words': 6251, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5412573673870335,0.5222602412786461,"[[377 132]
 [335 174]]",nilc-fasttext-100dim,pt,0.7226137407767409,0.7299754886411007
_grid,3 channels,2.0,esic,city,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 65, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5466666666666666,0.5460721343873518,"[[268 257]
 [219 306]]",nilc-fasttext-100dim,pt,0.7431139025472409,0.7404601748647361
_grid,3 channels,3.0,esic,city,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 75, 'max_num_words': 7901, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5443159922928709,0.5330829663259862,"[[202 317]
 [156 363]]",nilc-fasttext-100dim,pt,0.7597244032399214,0.7838963545937703
_grid,3 channels,4.0,esic,city,"{'features_maps': [10], 'kernel_size': [7], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 95, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5680076628352491,0.5678930883120864,"[[305 217]
 [234 288]]",nilc-fasttext-100dim,pt,0.6307059325049951,0.6543231537169025
_grid,3 channels,5.0,esic,city,"{'features_maps': [10], 'kernel_size': [7], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 96, 'max_num_words': 7819, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5392156862745098,0.5136174927255683,"[[158 352]
 [118 392]]",nilc-fasttext-100dim,pt,0.6861139439930609,0.7108231355037008
_grid,3 channels,6.0,esic,city,"{'features_maps': [40], 'kernel_size': [7], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 92, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5918762088974855,0.5914849475532986,"[[290 227]
 [195 322]]",nilc-fasttext-100dim,pt,0.7368342977236544,0.7277006941673521
_grid,3 channels,7.0,esic,city,"{'features_maps': [40], 'kernel_size': [7], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 66, 'max_num_words': 6496, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5534351145038168,0.5473002159827214,"[[351 173]
 [295 229]]",nilc-fasttext-100dim,pt,0.7527544114725748,0.7468078575837307
_grid,3 channels,8.0,esic,city,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 84, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5574387947269304,0.5566778102651371,"[[274 257]
 [213 318]]",nilc-fasttext-100dim,pt,0.6844228559848182,0.7063607431735311
_grid,3 channels,9.0,esic,city,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 79, 'max_num_words': 6923, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.531496062992126,0.5210565720827606,"[[195 313]
 [163 345]]",nilc-fasttext-100dim,pt,0.7163238521268789,0.7249552693504553
_grid,3 channels,10.0,esic,city,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 116, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.567193675889328,0.5641911024414801,"[[245 261]
 [177 329]]",nilc-fasttext-100dim,pt,0.7237608982537287,0.7951968272144978
_grid,3 channels,11.0,esic,city,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 81, 'max_num_words': 7012, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5448207171314741,0.5418386248009146,"[[233 269]
 [188 314]]",nilc-fasttext-100dim,pt,0.6570065897204278,0.7398602979687544
_grid,3 channels,12.0,esic,city,"{'features_maps': [10, 10], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 101, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5222868217054264,0.5222504866457642,"[[274 242]
 [251 265]]",nilc-fasttext-100dim,pt,0.6127028847030833,0.7366200328937599
_grid,3 channels,13.0,esic,city,"{'features_maps': [10, 10], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 91, 'max_num_words': 8120, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5667311411992263,0.5665689830045398,"[[283 234]
 [214 303]]",nilc-fasttext-100dim,pt,0.7777945184824901,0.7456916074382614
_grid,3 channels,14.0,esic,city,"{'features_maps': [40, 40], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 70, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.557843137254902,0.5578223118928132,"[[281 229]
 [222 288]]",nilc-fasttext-100dim,pt,0.7162127430143701,0.7148609060711331
_grid,3 channels,15.0,esic,city,"{'features_maps': [40, 40], 'kernel_size': [7, 8], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 85, 'max_num_words': 7161, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 2}",0.5495327102803739,0.5292693790525147,"[[183 352]
 [130 405]]",nilc-fasttext-100dim,pt,0.7699875251276638,0.7591982212449824
